word	x	y	nearest
起	66.9075038798	37.4571394704	0.545
走	-11.2637373349	78.5612084853	0.545
沙漠	20.1412283534	-47.6076938957	0.520
满足	37.6236076894	-14.6055192296	0.490
爱好	59.8705880422	-57.2018766137	0.620
时断时续	79.3441351494	52.6413219081	0.414
乐天派	-0.717252185295	27.4951357706	0.502
没戴	9.05238019797	-4.62885241484	0.493
现实生活	-19.3262517437	87.5538507604	0.483
冲	-60.3334039104	5.87025242404	0.369
能忍	-23.049597894	3.66275136559	0.587
kawee	-37.6963187884	-12.9516124062	0.508
假期	-28.401994592	7.48913666895	0.652
所饭	-29.9880469751	-50.3304418257	0.396
通过	49.5291331156	61.0563660067	0.587
那位	-0.954505438092	62.1446247429	0.555
发自内心	8.66242464974	49.5876265472	0.417
自摸	-0.0447973246383	-14.8159322441	0.447
通信	6.93073791556	-58.0416921746	0.649
莫彦著	-38.8473236351	-15.7738339374	0.482
处于	86.3797960536	13.3789233757	0.484
坚定	20.5984130162	65.4323152945	0.475
患上	31.5900155331	106.836251039	0.721
似乎	33.5126884384	21.7220193797	0.495
便是	50.5374563021	6.26074631049	0.469
余秀华	-27.8950746436	-27.8036814949	0.539
而	65.1406663016	19.4520044069	0.701
梦死醉生	-78.665566699	43.0949917072	0.675
一再强调	29.4480207425	68.1799687957	0.618
达到	94.8712233072	-14.063653567	0.464
南欧	9.81304613264	-44.7950254453	0.586
炒	-48.9068255598	-109.548857226	0.674
正乔	-46.0192347682	-46.4566831744	0.526
天国	-59.3670244518	19.8404337998	0.445
艾米娜	-38.4052735331	-2.54857597534	0.468
补缴	-31.0049070052	-84.2419999701	0.574
更动表	104.359326615	-0.968623577557	0.622
盈利	-33.33536071	-90.163937855	0.657
从此	58.4033213584	45.8047067157	0.718
立方体	-1.99498743926	-21.2713503699	0.380
明白	-21.4745469513	73.8892544688	0.636
哥哥	71.9627268333	-78.1725504289	0.598
就是	65.2885474764	2.36770914827	0.589
场地	-70.2004744077	-45.0493247281	0.552
很快	53.2340637473	37.628531309	0.606
盯	-16.2992569991	60.6530159118	0.521
杏仁豆腐	-46.3533646655	-100.942833279	0.571
看见	-7.92904978359	69.8914937097	0.691
来到	-3.22425168526	85.036419697	0.503
灰心丧气	14.6275293637	23.1107990537	0.546
关心	23.7015610668	36.8968512698	0.629
在内	76.8329643719	-28.6576738899	0.543
地说	62.2726864729	5.93332008584	0.363
告别	-61.6028838638	27.02299652	0.462
差不多	-4.18822887122	32.5558423067	0.517
重逢	1.32740415536	74.7386282927	0.543
看不到	-8.13172695918	70.9140592036	0.560
反问	-28.205992575	74.4102696082	0.631
耳房	-7.64355637289	-55.9325759214	0.508
大批	61.7433664132	77.5831410068	0.550
教赖	-42.8745712341	-47.50880046	0.525
寺川英	-53.117141797	-39.5462053523	0.588
小炒	-48.9592472313	-105.167734787	0.716
续集	-61.5803915655	-2.15908771125	0.413
林	-28.8056043177	-16.1647722928	0.740
moha	-35.2520595945	-54.4580282806	0.420
森前	-56.769461402	-39.5559385473	0.580
孙崇伟	-80.6902814119	55.2449519742	0.635
家人	67.0623461006	-76.4930134495	0.517
孤单	-73.0120984684	63.2294072344	0.522
午夜	112.385526702	-7.66898426685	0.543
授同	-64.34078308	-72.6531321945	0.508
小事	-41.0222981463	42.8502822995	0.435
樋口家	-42.4991338792	-46.5549322621	0.534
初露头角	-48.2083060114	1.00679764124	0.394
射马记	-54.1734741163	-5.23289524243	0.488
准许	51.4366734477	51.2865171747	0.504
现已	76.994961084	20.9309023496	0.524
虽	74.5787628706	15.401317773	0.687
处决	57.8660089693	89.819699372	0.536
讶异	26.0902542631	52.5080449618	0.628
祝福	-51.564251597	40.3129895684	0.510
出版社	-6.20637427161	-103.951285653	0.712
短短的	89.133204588	29.9504832353	0.583
又惊又喜	4.09393129673	46.6421891967	0.364
路居	-29.9655180814	-39.4342393645	0.506
像是	51.3003872585	-2.0427074619	0.654
厌烦	27.1969713743	52.1429551272	0.603
书	11.0429948093	-84.3640379464	0.559
干什么	-40.849825252	70.679004795	0.558
记恨	14.8316586666	35.20916436	0.466
锦贵	-72.7426465008	9.01741266836	0.588
九	-76.6591428054	-25.2729251249	0.485
也	63.5997895784	14.9740860503	0.545
庆赖	-43.1666188039	-45.3556872294	0.437
林以勤	-45.0045676965	-16.3144983465	0.439
不愿	26.320226241	60.4433706442	0.612
婚恋	-45.1395356267	1.44753816599	0.399
之	-44.0438926685	-59.316100521	0.384
久	-56.7435420999	-38.1382116001	0.588
解决问题	24.2390307459	70.6536031737	0.509
蓝雨	-77.3234920771	55.5508744233	0.664
侠踪	-73.3680579614	-8.12204397932	0.505
〇	-82.8360549328	-23.0634079974	0.441
坦率	43.9103325612	-65.9688185878	0.536
学妹	58.6577755136	-84.6980428186	0.672
人则	74.3703848365	-35.2030871238	0.485
同年级	58.3874919894	-85.7796456685	0.589
调查	43.9012474204	70.1738388846	0.490
悲苦	-22.5214352548	44.3902803957	0.385
战维	-14.2113135828	-17.1003227146	0.541
兴趣	63.3644457577	-58.5817093767	0.620
来接	-1.55423774173	60.9008697312	0.493
卢元奇	-44.7868570285	-13.7835907306	0.431
建议	50.467298522	56.8833765523	0.518
不像	52.1141712374	-2.83904046159	0.514
如今	51.9541393894	8.23323130178	0.484
苦思冥想	-18.5362274548	-6.5915213221	0.388
几于	-50.6207679375	-69.8576627821	0.630
广告	92.9701852897	-43.6869571389	0.496
饭店	13.5639835969	109.607473535	0.747
不谙世事	0.0635694616721	31.0023548124	0.501
及后	58.8642623498	31.1268056291	0.433
找	-5.19749386167	57.4289584257	0.547
正是	50.502341538	6.20338088187	0.473
炎热	18.4681785349	-62.0659524873	0.531
dayohagwenda	-26.4000035513	-27.1284683936	0.467
中写	16.0576401582	-85.9611680133	0.546
九个	80.6163252756	-43.9458519106	0.584
故事情节	-20.5543853453	90.1554134934	0.611
扮	-52.6444884556	13.8809842068	0.632
没能	74.6683140199	10.5905525506	0.483
上时	11.4905624055	-11.7749080963	0.419
芽芽	-91.022397182	21.5731169352	0.633
真挚	-20.4044370976	41.0302995785	0.561
格里	-100.409420567	-28.4784179332	0.599
认为	42.0390507721	66.045588704	0.723
因车祸	-62.1005109146	-92.2638925684	0.639
聋校	-39.1473979877	-15.2104268378	0.459
所	-21.1723850715	-31.5942244064	0.603
一大堆	23.5293823794	-11.461288152	0.563
次安可曲	-41.5128262812	-23.1181759216	0.498
想要	-16.8425842738	68.2678976745	0.629
才	55.8499220038	41.5614886162	0.562
了解	24.1722510981	70.1642401934	0.557
负债	-32.0315738677	-90.6300872196	0.648
三纹	-21.0041466312	-50.9530783453	0.479
那	-29.2145114261	-15.3357521812	0.740
默默地	-8.23511410223	55.8761242001	0.624
恒忍	-28.8991751804	21.4322788617	0.599
呼召	-31.7784054486	20.6258598289	0.553
心情愉快	-17.9401240213	22.4981758033	0.576
爱护	23.6341760397	36.8696024856	0.629
想念	-60.0843869691	50.249316164	0.649
坏东西	-67.0615695784	41.0352120532	0.403
真迹	-0.971423072478	-86.4887121656	0.483
深受	-41.8697255544	15.7677593914	0.606
夺取	-104.609156728	0.480927141365	0.473
上百人	72.8985870768	-36.1558432449	0.452
看得出来	-3.78560930664	30.0703157681	0.439
并	56.7326088232	27.4965891137	0.663
共花	91.5924859992	29.2928288311	0.507
之后	59.9925025466	35.5288632081	0.479
黄色笑话	-10.9216903477	31.1099007306	0.459
丈夫	76.3223961896	-78.3851839943	0.859
攻击力	-26.2969211364	100.566968827	0.540
分享	28.1626956993	87.4222651792	0.521
钥匙	29.1186274217	-12.3555390326	0.534
谈论	-13.190700433	34.2101936447	0.459
论评	-8.92995586653	-92.0539371059	0.633
天蔚	-8.96881800365	14.6431596316	0.541
刊出	19.8036405944	-100.5713008	0.764
紧张	34.6351016352	51.7404842126	0.589
短短	87.7066268888	29.2081692973	0.583
煎	-50.2453905927	-110.33230757	0.677
珍重	-87.301099401	53.6391154817	0.676
二九	-80.0371453444	-24.9632192944	0.384
变构	16.4745663977	-24.6627539734	0.555
牵挂	-70.4616069517	58.1400000705	0.552
深怕	21.2802987111	48.2527170155	0.612
安招国	-25.3801829629	-32.9606285955	0.527
说声	-60.8596541328	60.1014871795	0.437
温瑞凡	-34.2349452087	47.8288905588	0.551
彼此之间	73.4269328269	72.7728375029	0.605
地点	-69.8402148248	-44.6840037898	0.552
